Gender,Company Type,WFH Setup Available,Designation,Resource Allocation,Mental Fatigue Score,Burn Rate,JobDuration,JobDurationMonth
1,0,0,2.0,5.0,6.3,0.54,316,10.533333333333333
1,1,1,4.0,6.0,7.4,0.54,379,12.633333333333333
0,1,1,1.0,1.0,0.1,0.03,89,2.966666666666667
1,1,0,3.0,4.0,5.2,0.43,378,12.6
0,0,1,4.0,8.0,5.5,0.51,379,12.633333333333333
0,0,1,2.0,4.0,5.9,0.4,335,11.166666666666666
0,0,0,1.0,4.0,7.2,0.54,215,7.166666666666667
0,0,1,3.0,4.0,6.0,0.47,354,11.8
1,0,1,1.0,2.0,1.4,0.06,96,3.2
0,1,1,2.0,4.0,3.0,0.22,363,12.1
1,1,1,2.0,5.0,6.4,0.5,348,11.6
0,1,1,2.0,3.0,4.2,0.22,104,3.466666666666667
0,0,1,2.0,3.0,4.9,0.45,292,9.733333333333333
1,1,0,4.0,7.0,7.8,0.71,230,7.666666666666667
1,0,0,3.0,7.0,6.2,0.59,336,11.2
0,0,0,3.0,6.0,8.2,0.63,210,7.0
0,1,0,4.0,8.0,7.8,0.79,264,8.8
1,0,1,0.0,1.0,3.1,0.24,397,13.233333333333333
0,0,1,3.0,7.0,6.2,0.56,329,10.966666666666667
0,1,1,2.0,3.0,3.6,0.3,96,3.2
0,0,0,2.0,5.0,5.6,0.37,316,10.533333333333333
0,1,0,3.0,5.0,7.6,0.61,370,12.333333333333334
1,1,1,4.0,8.0,5.7,0.53,254,8.466666666666667
0,1,0,1.0,3.0,4.1,0.28,114,3.8
1,0,1,1.0,3.0,6.1,0.38,213,7.1
0,0,0,2.0,5.0,4.8,0.41,304,10.133333333333333
1,1,1,4.0,8.0,7.4,0.67,61,2.033333333333333
0,1,1,3.0,6.0,6.0,0.53,216,7.2
0,0,1,1.0,4.0,5.5,0.36,330,11.0
0,1,0,2.0,3.0,5.6,0.44,212,7.066666666666666
1,1,1,0.0,1.0,4.8,0.27,154,5.133333333333334
1,1,0,2.0,4.0,6.3,0.43,236,7.866666666666666
0,1,0,3.0,6.0,6.8,0.51,126,4.2
1,1,0,3.0,6.0,6.9,0.64,150,5.0
0,1,1,2.0,4.0,5.1,0.3,179,5.966666666666667
1,1,1,1.0,2.0,3.9,0.18,235,7.833333333333333
0,0,1,2.0,2.0,4.5,0.21,232,7.733333333333333
1,1,0,2.0,4.0,7.8,0.6,77,2.566666666666667
0,1,0,0.0,2.0,3.8,0.28,80,2.6666666666666665
0,0,1,1.0,2.0,4.2,0.29,166,5.533333333333333
1,1,1,3.0,5.0,5.9,0.43,353,11.766666666666667
1,1,1,3.0,6.0,6.8,0.54,176,5.866666666666666
1,1,1,2.0,4.0,5.3,0.48,117,3.9
0,1,0,4.0,9.0,8.0,0.76,32,1.0666666666666667
0,1,1,1.0,2.0,6.5,0.43,90,3.0
1,1,0,1.0,4.0,6.2,0.4,307,10.233333333333333
0,0,0,0.0,1.0,2.2,0.13,179,5.966666666666667
0,1,1,2.0,3.0,3.4,0.19,113,3.7666666666666666
0,1,0,3.0,7.0,7.5,0.62,237,7.9
1,0,1,2.0,4.0,5.9,0.37,320,10.666666666666666
0,0,1,2.0,4.0,5.9,0.38,217,7.233333333333333
1,1,0,1.0,3.0,7.4,0.52,353,11.766666666666667
1,0,0,5.0,9.0,9.8,0.84,144,4.8
0,1,1,2.0,2.0,3.4,0.29,271,9.033333333333333
1,0,1,1.0,2.0,5.7,0.36,282,9.4
1,1,0,3.0,8.0,8.7,0.88,285,9.5
0,1,0,2.0,5.0,7.5,0.61,358,11.933333333333334
1,1,1,3.0,6.0,8.0,0.69,85,2.8333333333333335
0,0,1,1.0,2.0,4.0,0.2,174,5.8
1,1,1,1.0,3.0,4.6,0.26,139,4.633333333333334
1,0,1,1.0,4.0,4.4,0.38,57,1.9
1,1,1,3.0,6.0,6.8,0.51,353,11.766666666666667
0,1,0,3.0,6.0,5.9,0.56,253,8.433333333333334
1,1,0,3.0,6.0,6.7,0.55,307,10.233333333333333
0,1,1,2.0,5.0,5.7,0.42,45,1.5
1,1,1,3.0,5.0,7.1,0.49,177,5.9
1,0,1,0.0,1.0,2.7,0.08,97,3.2333333333333334
0,0,0,3.0,4.0,5.6,0.39,383,12.766666666666667
1,1,1,1.0,2.0,4.9,0.35,342,11.4
0,0,1,1.0,4.0,4.8,0.39,116,3.8666666666666667
1,1,0,2.0,6.0,6.3,0.51,165,5.5
0,1,1,3.0,7.0,7.2,0.54,325,10.833333333333334
0,1,0,3.0,6.0,5.9,0.54,171,5.7
0,1,0,1.0,3.0,6.0,0.47,349,11.633333333333333
0,1,1,2.0,5.0,5.2,0.45,162,5.4
1,0,1,3.0,5.0,5.5,0.47,117,3.9
0,0,0,3.0,7.0,7.4,0.54,340,11.333333333333334
1,1,1,3.0,7.0,9.1,0.81,192,6.4
1,0,0,1.0,4.0,5.0,0.45,49,1.6333333333333333
0,1,1,2.0,4.0,4.4,0.37,167,5.566666666666666
0,1,1,1.0,2.0,4.1,0.28,265,8.833333333333334
0,1,1,2.0,3.0,3.8,0.33,228,7.6
1,0,1,0.0,1.0,0.0,0.0,203,6.766666666666667
0,0,1,3.0,6.0,8.0,0.7,189,6.3
1,1,1,1.0,1.0,1.6,0.06,131,4.366666666666666
1,0,0,4.0,7.0,7.7,0.67,394,13.133333333333333
1,0,1,2.0,2.0,4.0,0.29,100,3.3333333333333335
1,1,0,5.0,9.0,9.7,0.84,146,4.866666666666666
1,1,1,2.0,4.0,3.8,0.3,310,10.333333333333334
1,0,0,3.0,6.0,6.2,0.56,197,6.566666666666666
1,1,1,0.0,1.0,3.7,0.23,55,1.8333333333333333
0,1,1,2.0,4.0,6.7,0.47,215,7.166666666666667
0,1,1,1.0,3.0,3.7,0.21,209,6.966666666666667
1,1,0,2.0,4.0,6.3,0.43,216,7.2
1,1,0,1.0,1.0,3.7,0.23,125,4.166666666666667
1,0,0,0.0,1.0,5.2,0.29,177,5.9
0,1,1,1.0,3.0,5.0,0.29,234,7.8
1,1,1,1.0,3.0,3.7,0.24,369,12.3
0,1,1,4.0,9.0,7.8,0.73,56,1.8666666666666667
0,0,0,2.0,4.0,5.6,0.44,300,10.0
1,0,1,1.0,4.0,5.9,0.48,339,11.3
0,1,0,3.0,6.0,8.9,0.76,60,2.0
0,1,0,2.0,2.0,2.6,0.08,236,7.866666666666666
0,0,1,0.0,1.0,1.5,0.12,75,2.5
0,1,1,3.0,5.0,4.4,0.36,106,3.533333333333333
0,1,0,1.0,2.0,0.0,0.0,52,1.7333333333333334
0,1,0,3.0,6.0,8.4,0.82,392,13.066666666666666
1,0,1,2.0,3.0,4.1,0.26,70,2.3333333333333335
0,1,0,2.0,3.0,5.1,0.27,44,1.4666666666666666
1,1,1,2.0,2.0,4.4,0.21,217,7.233333333333333
1,1,0,2.0,2.0,3.3,0.26,111,3.7
1,1,0,1.0,2.0,5.0,0.39,43,1.4333333333333333
0,1,1,2.0,4.0,4.2,0.37,341,11.366666666666667
1,1,1,2.0,3.0,3.5,0.25,187,6.233333333333333
0,0,1,3.0,6.0,6.4,0.41,193,6.433333333333334
0,1,1,4.0,9.0,7.5,0.75,393,13.1
0,1,0,3.0,6.0,6.0,0.57,197,6.566666666666666
0,1,0,1.0,4.0,5.3,0.43,76,2.533333333333333
0,1,1,3.0,5.0,7.0,0.48,324,10.8
0,1,0,1.0,4.0,4.7,0.42,306,10.2
0,0,1,0.0,2.0,4.4,0.29,249,8.3
1,1,1,1.0,2.0,1.6,0.02,104,3.466666666666667
0,1,0,1.0,2.0,4.1,0.27,347,11.566666666666666
0,0,1,0.0,1.0,3.1,0.17,367,12.233333333333333
0,1,1,4.0,8.0,7.3,0.73,88,2.933333333333333
1,1,1,2.0,4.0,3.7,0.3,384,12.8
0,0,1,2.0,5.0,5.6,0.43,232,7.733333333333333
0,1,0,2.0,5.0,7.2,0.63,240,8.0
1,1,1,2.0,3.0,5.3,0.39,214,7.133333333333334
1,1,1,2.0,4.0,7.1,0.49,205,6.833333333333333
0,1,0,3.0,5.0,6.4,0.46,213,7.1
1,1,0,4.0,6.0,7.0,0.67,302,10.066666666666666
1,1,1,2.0,4.0,6.6,0.47,75,2.5
0,1,0,3.0,6.0,7.1,0.62,238,7.933333333333334
1,1,1,1.0,2.0,2.1,0.11,130,4.333333333333333
0,0,1,2.0,4.0,3.9,0.25,236,7.866666666666666
1,1,1,1.0,2.0,4.0,0.29,222,7.4
1,1,0,2.0,5.0,4.8,0.31,189,6.3
0,0,0,2.0,4.0,6.6,0.57,109,3.6333333333333333
0,0,0,2.0,5.0,8.6,0.68,168,5.6
0,1,1,1.0,3.0,6.1,0.5,345,11.5
0,1,1,1.0,3.0,5.4,0.36,365,12.166666666666666
1,0,1,1.0,1.0,2.2,0.18,270,9.0
0,1,1,2.0,4.0,6.9,0.57,167,5.566666666666666
0,1,1,3.0,6.0,6.9,0.6,237,7.9
0,0,1,3.0,5.0,7.1,0.49,127,4.233333333333333
1,0,1,2.0,5.0,7.1,0.53,39,1.3
1,1,0,4.0,7.0,5.8,0.55,292,9.733333333333333
0,1,0,2.0,3.0,6.2,0.48,314,10.466666666666667
1,1,0,2.0,4.0,5.6,0.32,117,3.9
0,1,0,3.0,6.0,7.5,0.62,55,1.8333333333333333
0,1,0,2.0,3.0,3.5,0.23,305,10.166666666666666
1,1,1,3.0,5.0,5.5,0.42,105,3.5
1,1,1,3.0,6.0,6.2,0.53,157,5.233333333333333
1,0,1,4.0,8.0,7.9,0.82,153,5.1
1,1,0,3.0,5.0,5.6,0.41,192,6.4
0,1,0,5.0,9.0,8.3,0.89,148,4.933333333333334
0,1,1,4.0,9.0,7.1,0.72,101,3.3666666666666667
1,0,1,1.0,2.0,5.8,0.42,290,9.666666666666666
0,1,1,2.0,3.0,3.5,0.26,106,3.533333333333333
1,0,1,1.0,1.0,4.9,0.27,319,10.633333333333333
0,0,1,2.0,4.0,2.5,0.19,269,8.966666666666667
0,0,1,2.0,4.0,5.5,0.31,324,10.8
0,0,0,2.0,5.0,5.4,0.35,392,13.066666666666666
0,0,0,2.0,4.0,5.1,0.39,269,8.966666666666667
0,1,0,2.0,3.0,6.7,0.47,155,5.166666666666667
0,1,0,2.0,4.0,8.6,0.69,268,8.933333333333334
1,1,0,3.0,7.0,8.4,0.76,181,6.033333333333333
0,1,0,2.0,3.0,5.3,0.39,227,7.566666666666666
1,0,0,0.0,1.0,3.6,0.16,228,7.6
1,0,0,4.0,6.0,8.3,0.62,70,2.3333333333333335
1,1,0,3.0,6.0,6.7,0.53,305,10.166666666666666
0,1,1,1.0,1.0,0.5,0.0,177,5.9
1,1,1,1.0,2.0,3.7,0.17,100,3.3333333333333335
0,0,0,2.0,4.0,5.0,0.29,156,5.2
1,0,0,4.0,8.0,8.0,0.7,348,11.6
1,1,0,2.0,3.0,5.9,0.5,312,10.4
1,1,1,3.0,6.0,4.4,0.4,120,4.0
1,0,1,3.0,5.0,7.8,0.59,389,12.966666666666667
0,1,0,3.0,6.0,6.8,0.5,389,12.966666666666667
0,1,1,0.0,2.0,3.5,0.29,262,8.733333333333333
0,0,0,3.0,7.0,8.5,0.76,306,10.2
1,1,1,3.0,5.0,7.2,0.61,211,7.033333333333333
0,0,0,2.0,5.0,5.1,0.4,396,13.2
0,0,1,1.0,4.0,6.6,0.5,249,8.3
1,0,1,4.0,7.0,8.1,0.69,68,2.2666666666666666
1,1,0,4.0,8.0,7.7,0.63,247,8.233333333333333
0,1,1,2.0,4.0,5.2,0.33,328,10.933333333333334
0,1,0,2.0,3.0,5.1,0.46,265,8.833333333333334
0,1,1,1.0,3.0,6.2,0.5,371,12.366666666666667
1,1,0,2.0,5.0,6.8,0.68,371,12.366666666666667
0,0,1,3.0,5.0,4.4,0.37,247,8.233333333333333
0,0,0,1.0,3.0,4.8,0.38,333,11.1
1,1,0,3.0,7.0,5.8,0.56,108,3.6
0,0,1,0.0,1.0,3.9,0.25,150,5.0
0,1,1,2.0,5.0,8.0,0.65,258,8.6
1,1,1,1.0,2.0,5.3,0.38,61,2.033333333333333
0,1,1,2.0,4.0,5.0,0.31,104,3.466666666666667
1,1,0,4.0,7.0,8.0,0.64,263,8.766666666666667
1,1,0,2.0,5.0,7.4,0.65,257,8.566666666666666
0,0,1,2.0,2.0,3.5,0.29,279,9.3
1,1,1,1.0,4.0,5.5,0.35,375,12.5
1,1,0,2.0,6.0,6.3,0.52,80,2.6666666666666665
1,1,0,4.0,7.0,7.6,0.57,53,1.7666666666666666
0,1,0,4.0,6.0,7.3,0.62,72,2.4
0,0,0,3.0,7.0,5.9,0.57,329,10.966666666666667
1,1,1,3.0,4.0,6.6,0.48,211,7.033333333333333
0,1,1,4.0,8.0,6.7,0.66,372,12.4
1,1,1,2.0,3.0,5.4,0.43,282,9.4
1,1,0,3.0,7.0,6.5,0.61,295,9.833333333333334
0,1,0,1.0,3.0,4.5,0.36,285,9.5
0,1,1,0.0,1.0,2.8,0.23,205,6.833333333333333
1,1,1,1.0,4.0,5.0,0.39,151,5.033333333333333
1,0,0,2.0,6.0,6.3,0.56,385,12.833333333333334
1,1,0,1.0,2.0,6.0,0.36,172,5.733333333333333
1,1,1,2.0,6.0,7.1,0.55,68,2.2666666666666666
0,0,1,2.0,3.0,4.5,0.28,348,11.6
0,0,0,2.0,4.0,6.3,0.45,272,9.066666666666666
0,1,1,2.0,5.0,6.7,0.51,379,12.633333333333333
1,0,1,3.0,7.0,6.5,0.56,108,3.6
1,1,1,4.0,9.0,8.9,0.82,91,3.033333333333333
0,0,1,1.0,1.0,0.0,0.0,396,13.2
0,0,1,1.0,2.0,4.4,0.26,377,12.566666666666666
0,1,0,2.0,4.0,6.7,0.43,173,5.766666666666667
0,1,0,5.0,10.0,7.5,0.74,80,2.6666666666666665
1,1,0,4.0,8.0,7.9,0.77,388,12.933333333333334
0,1,0,2.0,4.0,5.4,0.43,377,12.566666666666666
1,1,0,4.0,9.0,8.4,0.89,135,4.5
1,1,1,2.0,5.0,8.5,0.72,106,3.533333333333333
0,1,0,2.0,4.0,7.3,0.67,325,10.833333333333334
1,0,1,2.0,4.0,4.2,0.29,354,11.8
0,0,0,1.0,3.0,5.5,0.32,65,2.1666666666666665
1,1,0,2.0,5.0,7.2,0.65,267,8.9
0,0,1,3.0,6.0,7.0,0.53,313,10.433333333333334
0,1,1,3.0,5.0,4.7,0.33,383,12.766666666666667
0,1,1,1.0,3.0,6.3,0.47,364,12.133333333333333
0,1,1,2.0,5.0,5.7,0.42,369,12.3
1,1,1,3.0,6.0,7.1,0.53,358,11.933333333333334
1,0,0,2.0,4.0,4.6,0.3,188,6.266666666666667
1,0,1,1.0,2.0,4.8,0.31,142,4.733333333333333
1,0,1,1.0,4.0,5.4,0.38,137,4.566666666666666
0,1,0,1.0,2.0,5.8,0.43,267,8.9
1,1,0,1.0,3.0,5.0,0.4,160,5.333333333333333
1,1,1,2.0,5.0,6.9,0.61,280,9.333333333333334
1,1,1,2.0,3.0,5.4,0.32,257,8.566666666666666
1,0,1,2.0,3.0,4.1,0.31,371,12.366666666666667
0,1,1,3.0,5.0,5.6,0.36,221,7.366666666666666
1,1,1,1.0,2.0,1.9,0.13,316,10.533333333333333
1,0,1,1.0,1.0,4.4,0.29,193,6.433333333333334
1,0,1,3.0,5.0,5.7,0.5,99,3.3
0,0,1,2.0,3.0,4.4,0.29,34,1.1333333333333333
1,0,0,0.0,1.0,2.8,0.17,60,2.0
0,0,1,2.0,3.0,5.3,0.29,267,8.9
1,0,0,0.0,1.0,3.0,0.1,146,4.866666666666666
1,1,0,2.0,5.0,7.4,0.54,168,5.6
0,0,0,1.0,3.0,6.0,0.4,121,4.033333333333333
0,1,1,3.0,4.0,6.4,0.47,371,12.366666666666667
0,0,0,1.0,2.0,6.3,0.44,47,1.5666666666666667
1,1,0,3.0,7.0,7.9,0.62,273,9.1
1,1,0,3.0,4.0,4.9,0.44,264,8.8
1,1,1,3.0,7.0,7.6,0.79,40,1.3333333333333333
0,0,1,2.0,6.0,7.4,0.63,80,2.6666666666666665
1,1,1,2.0,2.0,4.5,0.29,143,4.766666666666667
1,0,0,2.0,5.0,7.3,0.54,68,2.2666666666666666
1,1,0,3.0,7.0,6.5,0.6,127,4.233333333333333
1,1,0,4.0,6.0,6.4,0.63,43,1.4333333333333333
0,0,0,3.0,7.0,7.7,0.6,273,9.1
0,1,1,2.0,5.0,4.6,0.4,227,7.566666666666666
1,0,0,4.0,6.0,7.4,0.62,170,5.666666666666667
1,1,0,4.0,7.0,5.4,0.5,383,12.766666666666667
1,1,0,4.0,7.0,10.0,0.9,325,10.833333333333334
0,1,1,2.0,5.0,7.1,0.48,61,2.033333333333333
0,1,0,3.0,5.0,5.8,0.43,312,10.4
0,1,1,2.0,3.0,4.0,0.34,292,9.733333333333333
0,0,0,2.0,5.0,6.5,0.53,187,6.233333333333333
0,1,0,5.0,8.0,8.6,0.89,358,11.933333333333334
1,1,1,2.0,4.0,3.4,0.23,161,5.366666666666666
1,0,0,2.0,3.0,3.3,0.21,63,2.1
0,1,0,2.0,3.0,3.6,0.25,150,5.0
0,1,1,3.0,4.0,5.3,0.47,36,1.2
1,1,0,3.0,6.0,6.5,0.56,204,6.8
1,1,0,0.0,1.0,3.5,0.13,288,9.6
0,0,1,3.0,5.0,6.4,0.4,331,11.033333333333333
0,0,0,3.0,7.0,7.6,0.76,231,7.7
0,1,0,5.0,9.0,9.4,0.8,394,13.133333333333333
0,1,1,1.0,3.0,6.2,0.42,228,7.6
1,0,0,3.0,6.0,8.1,0.68,248,8.266666666666667
0,1,0,4.0,7.0,7.4,0.59,133,4.433333333333334
0,1,0,2.0,6.0,9.0,0.76,360,12.0
0,1,0,2.0,4.0,5.6,0.34,217,7.233333333333333
0,1,0,3.0,5.0,7.2,0.54,32,1.0666666666666667
1,1,1,2.0,5.0,4.8,0.31,367,12.233333333333333
1,1,0,2.0,5.0,7.7,0.57,319,10.633333333333333
0,1,0,2.0,3.0,3.6,0.29,69,2.3
1,1,0,3.0,7.0,7.1,0.51,85,2.8333333333333335
1,1,0,2.0,4.0,6.1,0.51,182,6.066666666666666
1,1,0,2.0,6.0,7.4,0.56,380,12.666666666666666
1,1,1,0.0,1.0,1.6,0.13,293,9.766666666666667
1,0,1,2.0,3.0,4.0,0.27,185,6.166666666666667
1,1,0,3.0,7.0,6.1,0.58,384,12.8
1,0,0,2.0,6.0,6.3,0.6,114,3.8
1,1,0,2.0,5.0,5.9,0.55,259,8.633333333333333
1,0,1,2.0,3.0,3.1,0.19,132,4.4
1,1,1,2.0,5.0,6.0,0.45,82,2.7333333333333334
0,1,0,3.0,7.0,7.0,0.64,382,12.733333333333333
0,1,1,4.0,9.0,9.0,0.74,207,6.9
1,1,1,3.0,5.0,6.7,0.46,36,1.2
1,1,0,3.0,5.0,6.3,0.51,374,12.466666666666667
1,0,0,1.0,2.0,2.8,0.08,41,1.3666666666666667
1,1,1,2.0,3.0,5.3,0.43,195,6.5
1,0,1,2.0,3.0,2.4,0.18,251,8.366666666666667
0,1,1,3.0,5.0,6.9,0.69,174,5.8
0,0,1,3.0,5.0,6.6,0.48,63,2.1
0,1,1,1.0,3.0,4.4,0.36,186,6.2
0,1,1,1.0,3.0,5.4,0.47,157,5.233333333333333
1,1,0,1.0,1.0,1.2,0.06,258,8.6
0,1,0,3.0,5.0,8.2,0.66,168,5.6
0,1,1,1.0,1.0,3.5,0.29,287,9.566666666666666
0,1,1,3.0,4.0,6.0,0.48,70,2.3333333333333335
1,0,1,3.0,6.0,5.6,0.42,344,11.466666666666667
0,1,1,3.0,5.0,5.6,0.33,194,6.466666666666667
1,0,1,3.0,6.0,5.0,0.33,225,7.5
1,1,0,3.0,7.0,7.2,0.64,148,4.933333333333334
0,0,0,4.0,9.0,8.8,0.72,71,2.3666666666666667
0,0,1,2.0,5.0,4.7,0.39,222,7.4
0,1,0,1.0,3.0,6.7,0.45,38,1.2666666666666666
0,0,0,2.0,5.0,7.3,0.63,295,9.833333333333334
0,1,1,3.0,4.0,5.8,0.45,73,2.433333333333333
1,1,0,5.0,8.0,8.4,0.72,395,13.166666666666666
1,0,0,3.0,8.0,8.9,0.71,223,7.433333333333334
1,0,1,2.0,5.0,4.1,0.35,78,2.6
0,1,1,2.0,4.0,5.3,0.43,132,4.4
1,0,0,3.0,8.0,7.3,0.71,261,8.7
1,1,1,1.0,2.0,4.4,0.24,242,8.066666666666666
1,1,1,4.0,7.0,6.2,0.57,262,8.733333333333333
0,1,1,4.0,7.0,7.8,0.65,192,6.4
0,0,1,2.0,2.0,4.3,0.2,367,12.233333333333333
0,0,1,3.0,6.0,6.8,0.47,338,11.266666666666667
0,1,0,3.0,5.0,7.0,0.47,170,5.666666666666667
0,0,0,2.0,4.0,6.7,0.57,61,2.033333333333333
1,1,0,4.0,9.0,8.3,0.78,92,3.066666666666667
0,1,1,3.0,4.0,7.1,0.49,270,9.0
1,1,0,3.0,6.0,6.0,0.43,66,2.2
0,1,0,4.0,8.0,7.8,0.59,392,13.066666666666666
0,1,1,1.0,4.0,5.0,0.46,314,10.466666666666667
0,1,1,1.0,3.0,5.7,0.42,141,4.7
0,1,0,2.0,4.0,5.1,0.33,137,4.566666666666666
0,0,1,3.0,5.0,5.8,0.39,360,12.0
1,1,0,3.0,6.0,6.9,0.55,347,11.566666666666666
1,1,1,3.0,7.0,7.5,0.54,144,4.8
0,1,1,2.0,3.0,4.3,0.24,222,7.4
1,1,1,3.0,5.0,6.4,0.5,84,2.8
0,1,0,3.0,5.0,6.1,0.48,335,11.166666666666666
0,1,0,4.0,7.0,9.0,0.81,319,10.633333333333333
0,1,0,4.0,6.0,7.3,0.61,33,1.1
0,1,0,2.0,5.0,8.1,0.65,172,5.733333333333333
1,0,1,1.0,4.0,6.5,0.49,210,7.0
0,1,0,3.0,7.0,6.3,0.52,145,4.833333333333333
0,1,0,0.0,1.0,2.1,0.07,60,2.0
0,1,1,0.0,2.0,2.8,0.22,270,9.0
0,1,1,1.0,2.0,4.1,0.19,148,4.933333333333334
1,0,0,2.0,4.0,4.2,0.35,350,11.666666666666666
0,1,0,5.0,9.0,9.0,0.83,147,4.9
1,1,1,4.0,7.0,7.2,0.51,234,7.8
0,1,0,2.0,3.0,6.2,0.43,150,5.0
1,1,1,2.0,5.0,6.5,0.48,38,1.2666666666666666
0,1,1,3.0,5.0,5.9,0.49,62,2.066666666666667
0,1,0,2.0,5.0,7.2,0.67,239,7.966666666666667
0,0,0,2.0,5.0,6.5,0.51,176,5.866666666666666
1,0,0,1.0,5.0,6.4,0.51,146,4.866666666666666
0,0,0,2.0,4.0,6.3,0.61,202,6.733333333333333
0,0,0,2.0,6.0,7.8,0.61,154,5.133333333333334
0,1,0,4.0,8.0,8.7,0.75,197,6.566666666666666
0,1,1,3.0,7.0,7.2,0.52,163,5.433333333333334
1,0,1,3.0,8.0,8.6,0.83,389,12.966666666666667
0,1,1,1.0,2.0,3.1,0.26,267,8.9
0,1,1,2.0,2.0,1.0,0.06,383,12.766666666666667
1,1,0,4.0,8.0,8.0,0.72,165,5.5
1,1,0,3.0,6.0,6.1,0.41,233,7.766666666666667
0,1,1,3.0,5.0,5.3,0.47,395,13.166666666666666
1,1,0,4.0,6.0,7.2,0.67,183,6.1
0,1,0,2.0,7.0,7.9,0.72,276,9.2
1,1,0,1.0,3.0,6.3,0.54,336,11.2
1,1,0,3.0,5.0,7.7,0.63,141,4.7
0,1,0,2.0,4.0,5.8,0.49,223,7.433333333333334
0,0,0,3.0,6.0,7.3,0.5,387,12.9
0,0,0,3.0,5.0,6.2,0.53,249,8.3
1,0,1,3.0,7.0,8.9,0.73,123,4.1
0,1,0,2.0,4.0,7.6,0.62,379,12.633333333333333
0,0,0,4.0,6.0,7.4,0.57,240,8.0
0,0,0,3.0,7.0,8.0,0.7,105,3.5
0,1,1,4.0,7.0,6.8,0.69,160,5.333333333333333
0,1,1,3.0,4.0,5.9,0.4,209,6.966666666666667
1,1,0,2.0,4.0,6.4,0.63,337,11.233333333333333
0,1,1,1.0,4.0,4.3,0.35,73,2.433333333333333
1,1,1,2.0,5.0,5.3,0.43,121,4.033333333333333
0,1,1,4.0,8.0,8.9,0.84,360,12.0
1,1,1,1.0,1.0,3.4,0.25,262,8.733333333333333
1,1,0,2.0,4.0,5.7,0.35,228,7.6
1,1,0,1.0,1.0,2.1,0.17,342,11.4
1,1,0,1.0,4.0,5.2,0.42,117,3.9
0,1,1,2.0,4.0,6.6,0.44,60,2.0
0,1,1,1.0,3.0,5.5,0.39,61,2.033333333333333
1,0,1,1.0,2.0,3.4,0.16,157,5.233333333333333
1,0,0,2.0,5.0,5.4,0.33,164,5.466666666666667
0,1,0,3.0,5.0,6.3,0.59,74,2.466666666666667
0,1,0,4.0,6.0,7.4,0.66,240,8.0
1,0,1,2.0,5.0,6.4,0.48,192,6.4
0,0,1,3.0,6.0,4.8,0.43,206,6.866666666666666
1,0,1,2.0,4.0,4.7,0.4,170,5.666666666666667
0,1,0,2.0,4.0,3.6,0.22,213,7.1
1,1,1,3.0,7.0,6.9,0.62,184,6.133333333333334
0,0,1,1.0,3.0,5.5,0.31,330,11.0
1,1,1,3.0,5.0,5.9,0.42,200,6.666666666666667
0,0,1,1.0,2.0,3.2,0.25,182,6.066666666666666
0,1,0,1.0,2.0,5.4,0.37,84,2.8
1,0,1,2.0,3.0,5.3,0.47,285,9.5
0,0,1,1.0,3.0,4.6,0.37,69,2.3
1,1,0,3.0,5.0,6.4,0.45,327,10.9
1,0,0,3.0,6.0,6.6,0.61,153,5.1
0,1,0,1.0,3.0,5.3,0.3,120,4.0
0,1,1,5.0,10.0,8.5,0.74,109,3.6333333333333333
1,1,0,3.0,6.0,6.6,0.56,367,12.233333333333333
0,1,0,2.0,3.0,5.8,0.41,339,11.3
0,0,0,3.0,5.0,5.3,0.43,392,13.066666666666666
0,1,1,2.0,2.0,2.2,0.15,167,5.566666666666666
0,1,0,2.0,5.0,7.4,0.55,162,5.4
1,0,0,2.0,5.0,7.3,0.53,187,6.233333333333333
0,1,1,3.0,6.0,7.4,0.61,141,4.7
0,1,0,2.0,5.0,7.3,0.65,180,6.0
1,1,1,2.0,2.0,2.8,0.18,343,11.433333333333334
0,0,1,1.0,1.0,4.3,0.23,219,7.3
1,1,1,3.0,7.0,6.9,0.62,121,4.033333333333333
0,1,0,4.0,7.0,9.9,0.86,39,1.3
1,1,1,2.0,3.0,6.2,0.45,332,11.066666666666666
0,1,0,4.0,7.0,7.5,0.56,203,6.766666666666667
0,1,0,4.0,6.0,7.4,0.52,41,1.3666666666666667
1,1,0,4.0,7.0,9.3,0.78,317,10.566666666666666
1,1,0,1.0,1.0,3.2,0.21,106,3.533333333333333
0,0,1,3.0,6.0,5.3,0.45,89,2.966666666666667
1,0,1,4.0,9.0,9.7,0.99,66,2.2
1,1,1,1.0,3.0,5.1,0.43,314,10.466666666666667
0,0,0,4.0,6.0,6.8,0.68,379,12.633333333333333
0,1,1,1.0,2.0,5.4,0.47,369,12.3
0,1,1,1.0,4.0,5.3,0.4,59,1.9666666666666666
1,1,0,4.0,9.0,9.2,1.0,182,6.066666666666666
1,1,1,2.0,3.0,4.7,0.26,108,3.6
0,0,1,3.0,4.0,5.1,0.37,346,11.533333333333333
1,1,0,3.0,6.0,7.4,0.73,202,6.733333333333333
0,0,1,3.0,5.0,4.1,0.3,54,1.8
0,0,1,2.0,4.0,4.7,0.33,396,13.2
0,0,1,2.0,4.0,3.6,0.31,223,7.433333333333334
1,1,0,2.0,4.0,5.8,0.34,138,4.6
1,0,1,2.0,3.0,5.8,0.36,142,4.733333333333333
1,0,1,2.0,3.0,5.9,0.49,187,6.233333333333333
0,1,1,3.0,7.0,7.7,0.7,76,2.533333333333333
